año,entidad,mes,eventos
2018,guanajuato,enero,6586.0
2018,guanajuato,febrero,6487.0
2018,guanajuato,julio,7322.0
2018,guanajuato,junio,6509.0
2018,guanajuato,marzo,7087.0
2018,guanajuato,mayo,7258.0
2018,guanajuato,noviembre,7043.0
2018,guanajuato,octubre,7276.0
2018,guanajuato,septiembre,6950.0
2018,guerrero,abril,1461.0
2018,guerrero,agosto,1437.0
2018,guerrero,diciembre,1335.0
2018,guerrero,enero,1466.0
2018,guerrero,febrero,1333.0
2018,guerrero,julio,1521.0
2018,guerrero,junio,1458.0
2018,guerrero,marzo,1485.0
2018,guerrero,mayo,1563.0
2018,guerrero,noviembre,1374.0
2018,guerrero,octubre,1562.0
2018,guerrero,septiembre,1492.0
2018,hidalgo,abril,2858.0
2018,hidalgo,agosto,2613.0
2018,hidalgo,diciembre,2293.0
2018,hidalgo,enero,2633.0
2018,hidalgo,febrero,2090.0
2018,hidalgo,julio,2524.0
2018,hidalgo,junio,2447.0
2018,hidalgo,marzo,2358.0
2018,hidalgo,mayo,2643.0
2018,hidalgo,noviembre,2727.0
2018,hidalgo,octubre,2637.0
2018,hidalgo,septiembre,2522.0
2018,jalisco,abril,9123.0
2018,jalisco,agosto,9595.0
2018,jalisco,diciembre,9167.0
2018,jalisco,enero,10265.0
2018,jalisco,febrero,9696.0
2018,jalisco,julio,9724.0
2018,jalisco,junio,9502.0
2018,jalisco,marzo,10103.0
2018,jalisco,mayo,9739.0
2018,jalisco,noviembre,9458.0
2018,jalisco,octubre,10016.0
2018,jalisco,septiembre,8824.0
2018,mexico,abril,21393.0
2018,mexico,agosto,21152.0
2018,mexico,diciembre,19647.0
2018,mexico,enero,20244.0
2018,mexico,febrero,19450.0
2018,mexico,julio,20527.0
2018,mexico,junio,20710.0
2018,mexico,marzo,21018.0
2018,mexico,mayo,21978.0
2018,mexico,noviembre,19946.0
2018,mexico,octubre,21634.0
2018,mexico,septiembre,20537.0
2018,michoacan,abril,2971.0
2018,michoacan,agosto,2851.0
2018,michoacan,diciembre,2753.0
2018,michoacan,enero,2828.0
2018,michoacan,febrero,2768.0
2018,michoacan,julio,3013.0
2018,michoacan,junio,2790.0
2018,michoacan,marzo,3125.0
2018,michoacan,mayo,3089.0
2018,michoacan,noviembre,2701.0
2018,michoacan,octubre,3035.0
2018,michoacan,septiembre,2677.0
2018,morelos,abril,2529.0
2018,morelos,agosto,2294.0
2018,morelos,diciembre,2127.0
2018,morelos,enero,2267.0
2018,morelos,febrero,2327.0
2018,morelos,julio,2494.0
2018,morelos,junio,2335.0
2018,morelos,marzo,2374.0
2018,morelos,mayo,2521.0
2018,morelos,noviembre,2284.0
2018,morelos,octubre,2539.0
2018,morelos,septiembre,2462.0
2018,nayarit,abril,250.0
2018,nayarit,agosto,237.0
2018,nayarit,diciembre,155.0
2018,nayarit,enero,228.0
2018,nayarit,febrero,218.0
2018,nayarit,julio,216.0
2018,nayarit,junio,207.0
2018,nayarit,marzo,236.0
2018,nayarit,mayo,223.0
2018,nayarit,noviembre,168.0
2018,nayarit,octubre,169.0
2018,nayarit,septiembre,231.0
2018,nuevo leon,abril,3257.0
2018,nuevo leon,agosto,3569.0
2018,nuevo leon,diciembre,2893.0
2018,nuevo leon,enero,3141.0
2018,nuevo leon,febrero,3097.0
2018,nuevo leon,julio,3437.0
2018,nuevo leon,junio,3245.0
2018,nuevo leon,marzo,3343.0
2018,nuevo leon,mayo,3542.0
2018,nuevo leon,noviembre,3294.0
2018,nuevo leon,octubre,3354.0
2018,nuevo leon,septiembre,3345.0
2018,oaxaca,abril,2043.0
2018,oaxaca,agosto,2221.0
2018,oaxaca,diciembre,2029.0
2018,oaxaca,enero,2099.0
2018,oaxaca,febrero,2085.0
2018,oaxaca,julio,2002.0
2018,oaxaca,junio,1999.0
2018,oaxaca,marzo,2228.0
2018,oaxaca,mayo,2078.0
2018,oaxaca,noviembre,2130.0
2018,oaxaca,octubre,2126.0
2018,oaxaca,septiembre,2166.0
2018,puebla,abril,3700.0
2018,puebla,agosto,3528.0
2018,puebla,diciembre,3474.0
2018,puebla,enero,3470.0
2018,puebla,febrero,3167.0
2018,puebla,julio,3557.0
2018,puebla,junio,3397.0
2018,puebla,marzo,3536.0
2018,puebla,mayo,3503.0
2018,puebla,noviembre,3541.0
2018,puebla,octubre,3881.0
2018,puebla,septiembre,3442.0
2018,queretaro,abril,3486.0
2018,queretaro,agosto,3761.0
2018,queretaro,diciembre,3549.0
2018,queretaro,enero,3504.0
2018,queretaro,febrero,3156.0
2018,queretaro,julio,3806.0
2018,queretaro,junio,3603.0
2018,queretaro,marzo,3545.0
2018,queretaro,mayo,3770.0
2018,queretaro,noviembre,3361.0
2018,queretaro,octubre,3813.0
2018,queretaro,septiembre,3538.0
2018,quintana roo,abril,1997.0
2018,quintana roo,agosto,2250.0
2018,quintana roo,diciembre,2393.0
2018,quintana roo,enero,1793.0
2018,quintana roo,febrero,1735.0
2018,quintana roo,julio,2048.0
2018,quintana roo,junio,1801.0
2018,quintana roo,marzo,1870.0
2018,quintana roo,mayo,2071.0
2018,quintana roo,noviembre,2118.0
2018,quintana roo,octubre,1937.0
2018,quintana roo,septiembre,1890.0
2018,san luis potosi,abril,1916.0
2018,san luis potosi,agosto,2175.0
2018,san luis potosi,diciembre,2159.0
2018,san luis potosi,enero,1758.0
2018,san luis potosi,febrero,1783.0
2018,san luis potosi,julio,1919.0
2018,san luis potosi,junio,2014.0
2018,san luis potosi,marzo,1853.0
2018,san luis potosi,mayo,1942.0
2018,san luis potosi,noviembre,2231.0
2018,san luis potosi,octubre,2299.0
2018,san luis potosi,septiembre,2138.0
2018,sinaloa,abril,1484.0
2018,sinaloa,agosto,1464.0
2018,sinaloa,diciembre,1314.0
2018,sinaloa,enero,1459.0
2018,sinaloa,febrero,1324.0
2018,sinaloa,julio,1390.0
2018,sinaloa,junio,1461.0
2018,sinaloa,marzo,1437.0
2018,sinaloa,mayo,1487.0
2018,sinaloa,noviembre,1369.0
2018,sinaloa,octubre,1610.0
2018,sinaloa,septiembre,1388.0
2018,sonora,abril,1104.0
2018,sonora,agosto,997.0
2018,sonora,diciembre,967.0
2018,sonora,enero,995.0
2018,sonora,febrero,1041.0
2018,sonora,julio,904.0
2018,sonora,junio,1026.0
2018,sonora,marzo,1022.0
2018,sonora,mayo,1123.0
2018,sonora,noviembre,1012.0
2018,sonora,octubre,1370.0
2018,sonora,septiembre,927.0
2018,tabasco,abril,3120.0
2018,tabasco,agosto,3184.0
2018,tabasco,diciembre,2645.0
2018,tabasco,enero,2967.0
2018,tabasco,febrero,2916.0
2018,tabasco,julio,3218.0
2018,tabasco,junio,3069.0
2018,tabasco,marzo,3022.0
2018,tabasco,mayo,3244.0
2018,tabasco,noviembre,2897.0
2018,tabasco,octubre,3268.0
2018,tabasco,septiembre,2873.0
2018,tamaulipas,abril,2153.0
2018,tamaulipas,agosto,2361.0
2018,tamaulipas,diciembre,1943.0
2018,tamaulipas,enero,2155.0
2018,tamaulipas,febrero,2136.0
2018,tamaulipas,julio,2154.0
2018,tamaulipas,junio,2258.0
2018,tamaulipas,marzo,2205.0
2018,tamaulipas,mayo,2314.0
2018,tamaulipas,noviembre,1884.0
2018,tamaulipas,octubre,2230.0
2018,tamaulipas,septiembre,2071.0
2018,tlaxcala,abril,412.0
2018,tlaxcala,agosto,447.0
2018,tlaxcala,diciembre,452.0
2018,tlaxcala,enero,501.0
2018,tlaxcala,febrero,458.0
2018,tlaxcala,julio,428.0
2018,tlaxcala,junio,399.0
2018,tlaxcala,marzo,474.0
2018,tlaxcala,mayo,431.0
2018,tlaxcala,noviembre,412.0
2018,tlaxcala,octubre,465.0
2018,tlaxcala,septiembre,406.0
2018,veracruz,abril,3873.0
2018,veracruz,agosto,3191.0
2018,veracruz,diciembre,2994.0
2018,veracruz,enero,3311.0
2018,veracruz,febrero,3339.0
2018,veracruz,julio,3123.0
2018,veracruz,junio,3332.0
2018,veracruz,marzo,3763.0
2018,veracruz,mayo,3378.0
2018,veracruz,noviembre,2928.0
2018,veracruz,octubre,3200.0
2018,veracruz,septiembre,3234.0
2018,yucatan,abril,447.0
2018,yucatan,agosto,432.0
2018,yucatan,diciembre,389.0
2018,yucatan,enero,362.0
2018,yucatan,febrero,361.0
2018,yucatan,julio,402.0
2018,yucatan,junio,391.0
2018,yucatan,marzo,421.0
2018,yucatan,mayo,391.0
2018,yucatan,noviembre,440.0
2018,yucatan,octubre,386.0
2018,yucatan,septiembre,371.0
2018,zacatecas,abril,1173.0
2018,zacatecas,agosto,1176.0
2018,zacatecas,diciembre,1062.0
2018,zacatecas,enero,1112.0
2018,zacatecas,febrero,1129.0
2018,zacatecas,julio,1151.0
2018,zacatecas,junio,1073.0
2018,zacatecas,marzo,1177.0
2018,zacatecas,mayo,1182.0
2018,zacatecas,noviembre,1012.0
2018,zacatecas,octubre,1165.0
2018,zacatecas,septiembre,1088.0
2019,aguascalientes,abril,2279.0
2019,aguascalientes,agosto,2329.0
2019,aguascalientes,diciembre,2014.0
2019,aguascalientes,enero,2039.0
2019,aguascalientes,febrero,1854.0
2019,aguascalientes,julio,2160.0
2019,aguascalientes,junio,2197.0
2019,aguascalientes,marzo,2159.0
2019,aguascalientes,mayo,2385.0
2019,aguascalientes,noviembre,2012.0
2019,aguascalientes,octubre,2138.0
2019,aguascalientes,septiembre,2229.0
2019,baja california,abril,6180.0
2019,baja california,agosto,6425.0
2019,baja california,diciembre,6242.0
2019,baja california,enero,6137.0
2019,baja california,febrero,5300.0
2019,baja california,julio,6462.0
2019,baja california,junio,6179.0
2019,baja california,marzo,5844.0
2019,baja california,mayo,6292.0
2019,baja california,noviembre,6214.0
2019,baja california,octubre,6670.0
2019,baja california,septiembre,5836.0
2019,baja california sur,abril,1165.0
2019,baja california sur,agosto,1201.0
2019,baja california sur,diciembre,991.0
2019,baja california sur,enero,1202.0
2019,baja california sur,febrero,1100.0
2019,baja california sur,julio,1194.0
2019,baja california sur,junio,1149.0
2019,baja california sur,marzo,1215.0
2019,baja california sur,mayo,1109.0
2019,baja california sur,noviembre,1092.0
2019,baja california sur,octubre,1170.0
2019,baja california sur,septiembre,1120.0
2019,campeche,abril,130.0
2019,campeche,agosto,149.0
2019,campeche,diciembre,136.0
2019,campeche,enero,151.0
2019,campeche,febrero,146.0
2019,campeche,julio,139.0
2019,campeche,junio,134.0
2019,campeche,marzo,146.0
2019,campeche,mayo,133.0
2019,campeche,noviembre,160.0
2019,campeche,octubre,158.0
2019,campeche,septiembre,142.0
2019,chiapas,abril,1039.0
2019,chiapas,agosto,1043.0
2019,chiapas,diciembre,832.0
2019,chiapas,enero,1306.0
2019,chiapas,febrero,1174.0
2019,chiapas,julio,1087.0
2019,chiapas,junio,1078.0
2019,chiapas,marzo,996.0
2019,chiapas,mayo,1047.0
2019,chiapas,noviembre,817.0
2019,chiapas,octubre,872.0
2019,chiapas,septiembre,889.0
2019,chihuahua,abril,3391.0
2019,chihuahua,agosto,3922.0
2019,chihuahua,diciembre,3219.0
2019,chihuahua,enero,3401.0
2019,chihuahua,febrero,3293.0
2019,chihuahua,julio,3924.0
2019,chihuahua,junio,3647.0
2019,chihuahua,marzo,3351.0
2019,chihuahua,mayo,3877.0
2019,chihuahua,noviembre,3241.0
2019,chihuahua,octubre,3937.0
2019,chihuahua,septiembre,3899.0
2019,ciudad de mexico,abril,12505.0
2019,ciudad de mexico,agosto,12513.0
2019,ciudad de mexico,diciembre,11019.0
2019,ciudad de mexico,enero,13913.0
2019,ciudad de mexico,febrero,12957.0
2019,ciudad de mexico,julio,12308.0
2019,ciudad de mexico,junio,12274.0
2019,ciudad de mexico,marzo,13478.0
2019,ciudad de mexico,mayo,12909.0
2019,ciudad de mexico,noviembre,11479.0
2019,ciudad de mexico,octubre,12298.0
2019,ciudad de mexico,septiembre,12002.0
2019,coahuila,abril,2232.0
2019,coahuila,agosto,2710.0
2019,coahuila,diciembre,1992.0
2019,coahuila,enero,2084.0
2019,coahuila,febrero,2899.0
2019,coahuila,julio,2239.0
2019,coahuila,junio,2406.0
2019,coahuila,marzo,2462.0
2019,coahuila,mayo,2857.0
2019,coahuila,noviembre,2129.0
2019,coahuila,octubre,2824.0
2019,coahuila,septiembre,2263.0
2019,colima,abril,1319.0
2019,colima,agosto,1283.0
2019,colima,diciembre,1256.0
2019,colima,enero,1373.0
2019,colima,febrero,1228.0
2019,colima,julio,1363.0
2019,colima,junio,1275.0
2019,colima,marzo,1332.0
2019,colima,mayo,1289.0
2019,colima,noviembre,1247.0
2019,colima,octubre,1327.0
2019,colima,septiembre,1165.0
2019,durango,abril,1462.0
2019,durango,agosto,1526.0
2019,durango,diciembre,1512.0
2019,durango,enero,1405.0
2019,durango,febrero,1427.0
2019,durango,julio,1614.0
2019,durango,junio,1485.0
2019,durango,marzo,1579.0
2019,durango,mayo,1494.0
2019,durango,noviembre,1494.0
2019,durango,octubre,1308.0
2019,durango,septiembre,1554.0
2019,guanajuato,abril,7019.0
2019,guanajuato,agosto,7366.0
2019,guanajuato,diciembre,7187.0
2019,guanajuato,enero,6977.0
2019,guanajuato,febrero,6700.0
2019,guanajuato,julio,7375.0
2019,guanajuato,junio,6968.0
2019,guanajuato,marzo,7009.0
2019,guanajuato,mayo,7380.0
2019,guanajuato,noviembre,7051.0
2019,guanajuato,octubre,7391.0
2019,guanajuato,septiembre,7135.0
2019,guerrero,abril,1323.0
2019,guerrero,agosto,1433.0
2019,guerrero,diciembre,1264.0
2019,guerrero,enero,1372.0
2019,guerrero,febrero,1277.0
2019,guerrero,julio,1480.0
2019,guerrero,junio,1323.0
2019,guerrero,marzo,1465.0
2019,guerrero,mayo,1514.0
2019,guerrero,noviembre,1449.0
2019,guerrero,octubre,1287.0
2019,guerrero,septiembre,1289.0
2019,hidalgo,abril,2588.0
2019,hidalgo,agosto,2098.0
2019,hidalgo,diciembre,2003.0
2019,hidalgo,enero,3281.0
2019,hidalgo,febrero,2852.0
2019,hidalgo,julio,2212.0
2019,hidalgo,junio,2132.0
2019,hidalgo,marzo,2522.0
2019,hidalgo,mayo,2579.0
2019,hidalgo,noviembre,2188.0
2019,hidalgo,octubre,2444.0
2019,hidalgo,septiembre,2273.0
2019,jalisco,abril,9176.0
2019,jalisco,agosto,9006.0
2019,jalisco,diciembre,7136.0
2019,jalisco,enero,11132.0
2019,jalisco,febrero,9389.0
2019,jalisco,julio,9060.0
2019,jalisco,junio,8370.0
2019,jalisco,marzo,9144.0
2019,jalisco,mayo,8318.0
2019,jalisco,noviembre,7254.0
2019,jalisco,octubre,8634.0
2019,jalisco,septiembre,7898.0
2019,mexico,abril,19928.0
2019,mexico,agosto,22187.0
2019,mexico,diciembre,19884.0
2019,mexico,enero,18909.0
2019,mexico,febrero,18991.0
2019,mexico,julio,21323.0
2019,mexico,junio,21566.0
2019,mexico,marzo,21799.0
2019,mexico,mayo,22742.0
2019,mexico,noviembre,20767.0
2019,mexico,octubre,21525.0
2019,mexico,septiembre,20870.0
2019,michoacan,abril,2854.0
2019,michoacan,agosto,2894.0
2019,michoacan,diciembre,2864.0
2019,michoacan,enero,3032.0
2019,michoacan,febrero,2634.0
2019,michoacan,julio,2727.0
2019,michoacan,junio,2821.0
2019,michoacan,marzo,2899.0
2019,michoacan,mayo,3006.0
2019,michoacan,noviembre,2866.0
2019,michoacan,octubre,3096.0
2019,michoacan,septiembre,2872.0
2019,morelos,abril,2292.0
2019,morelos,agosto,2136.0
2019,morelos,diciembre,2096.0
2019,morelos,enero,2198.0
2019,morelos,febrero,2048.0
2019,morelos,julio,2210.0
2019,morelos,junio,2108.0
2019,morelos,marzo,2445.0
2019,morelos,mayo,2288.0
2019,morelos,noviembre,2504.0
2019,morelos,octubre,2444.0
2019,morelos,septiembre,2225.0
2019,nayarit,abril,157.0
2019,nayarit,agosto,156.0
2019,nayarit,diciembre,125.0
2019,nayarit,enero,201.0
2019,nayarit,febrero,152.0
2019,nayarit,julio,160.0
2019,nayarit,junio,189.0
2019,nayarit,marzo,189.0
2019,nayarit,mayo,200.0
2019,nayarit,noviembre,146.0
2019,nayarit,octubre,139.0
2019,nayarit,septiembre,130.0
2019,nuevo leon,abril,2767.0
2019,nuevo leon,agosto,3080.0
2019,nuevo leon,diciembre,2984.0
2019,nuevo leon,enero,2874.0
2019,nuevo leon,febrero,2623.0
2019,nuevo leon,julio,3000.0
2019,nuevo leon,junio,3120.0
2019,nuevo leon,marzo,3018.0
2019,nuevo leon,mayo,2952.0
2019,nuevo leon,noviembre,2847.0
2019,nuevo leon,octubre,3279.0
2019,nuevo leon,septiembre,2781.0
2019,oaxaca,abril,2160.0
2019,oaxaca,agosto,2328.0
2019,oaxaca,diciembre,2059.0
2019,oaxaca,enero,2106.0
2019,oaxaca,febrero,2061.0
2019,oaxaca,julio,2249.0
2019,oaxaca,junio,2188.0
2019,oaxaca,marzo,2193.0
2019,oaxaca,mayo,2286.0
2019,oaxaca,noviembre,2169.0
2019,oaxaca,octubre,2266.0
2019,oaxaca,septiembre,2182.0
2019,puebla,abril,4968.0
2019,puebla,agosto,4386.0
2019,puebla,diciembre,3580.0
2019,puebla,enero,3541.0
2019,puebla,febrero,4042.0
2019,puebla,julio,4997.0
2019,puebla,junio,4467.0
2019,puebla,marzo,5076.0
2019,puebla,mayo,5006.0
2019,puebla,noviembre,3677.0
2019,puebla,octubre,4094.0
2019,puebla,septiembre,3728.0
2019,queretaro,abril,3703.0
2019,queretaro,agosto,3259.0
2019,queretaro,diciembre,3239.0
2019,queretaro,enero,3626.0
2019,queretaro,febrero,3481.0
2019,queretaro,julio,3535.0
2019,queretaro,junio,3571.0
2019,queretaro,marzo,3703.0
2019,queretaro,mayo,3850.0
2019,queretaro,noviembre,3116.0
2019,queretaro,octubre,3358.0
2019,queretaro,septiembre,3140.0
2019,quintana roo,abril,2421.0
2019,quintana roo,agosto,2861.0
2019,quintana roo,diciembre,2147.0
2019,quintana roo,enero,2508.0
2019,quintana roo,febrero,2239.0
2019,quintana roo,julio,2942.0
2019,quintana roo,junio,2768.0
2019,quintana roo,marzo,2491.0
2019,quintana roo,mayo,2933.0
2019,quintana roo,noviembre,2624.0
2019,quintana roo,octubre,2736.0
2019,quintana roo,septiembre,2606.0
2019,san luis potosi,abril,2558.0
2019,san luis potosi,agosto,2806.0
2019,san luis potosi,diciembre,2516.0
2019,san luis potosi,enero,2319.0
2019,san luis potosi,febrero,2305.0
2019,san luis potosi,julio,2817.0
2019,san luis potosi,junio,2652.0
2019,san luis potosi,marzo,2554.0
2019,san luis potosi,mayo,2771.0
2019,san luis potosi,noviembre,2549.0
2019,san luis potosi,octubre,2694.0
2019,san luis potosi,septiembre,2446.0
2019,sinaloa,abril,1357.0
2019,sinaloa,agosto,1281.0
2019,sinaloa,diciembre,1224.0
2019,sinaloa,enero,1301.0
2019,sinaloa,febrero,1210.0
2019,sinaloa,julio,1360.0
2019,sinaloa,junio,1362.0
2019,sinaloa,marzo,1328.0
2019,sinaloa,mayo,1416.0
2019,sinaloa,noviembre,1421.0
2019,sinaloa,octubre,1503.0
2019,sinaloa,septiembre,1313.0
2019,sonora,abril,1053.0
2019,sonora,agosto,1143.0
2019,sonora,diciembre,1430.0
2019,sonora,enero,1005.0
2019,sonora,febrero,910.0
2019,sonora,julio,1089.0
2019,sonora,junio,1065.0
2019,sonora,marzo,1026.0
2019,sonora,mayo,1130.0
2019,sonora,noviembre,1592.0
2019,sonora,octubre,1443.0
2019,sonora,septiembre,1445.0
2019,tabasco,abril,2718.0
2019,tabasco,agosto,2622.0
2019,tabasco,diciembre,2156.0
2019,tabasco,enero,2859.0
2019,tabasco,febrero,2653.0
2019,tabasco,julio,2995.0
2019,tabasco,junio,2803.0
2019,tabasco,marzo,2771.0
2019,tabasco,mayo,3005.0
2019,tabasco,noviembre,2283.0
2019,tabasco,octubre,2565.0
2019,tabasco,septiembre,2454.0
2019,tamaulipas,abril,2060.0
2019,tamaulipas,agosto,2183.0
2019,tamaulipas,diciembre,1640.0
2019,tamaulipas,enero,2021.0
2019,tamaulipas,febrero,1894.0
2019,tamaulipas,julio,2099.0
2019,tamaulipas,junio,2015.0
2019,tamaulipas,marzo,2116.0
2019,tamaulipas,mayo,2245.0
2019,tamaulipas,noviembre,1771.0
2019,tamaulipas,octubre,2097.0
2019,tamaulipas,septiembre,2087.0
2019,tlaxcala,abril,386.0
2019,tlaxcala,agosto,289.0
2019,tlaxcala,diciembre,291.0
2019,tlaxcala,enero,375.0
2019,tlaxcala,febrero,315.0
2019,tlaxcala,julio,302.0
2019,tlaxcala,junio,293.0
2019,tlaxcala,marzo,340.0
2019,tlaxcala,mayo,306.0
2019,tlaxcala,noviembre,296.0
2019,tlaxcala,octubre,319.0
2019,tlaxcala,septiembre,308.0
2019,veracruz,abril,4622.0
2019,veracruz,agosto,4124.0
2019,veracruz,diciembre,4181.0
2019,veracruz,enero,3573.0
2019,veracruz,febrero,4543.0
2019,veracruz,julio,4351.0
2019,veracruz,junio,4277.0
2019,veracruz,marzo,4795.0
2019,veracruz,mayo,4694.0
2019,veracruz,noviembre,4555.0
2019,veracruz,octubre,4772.0
2019,veracruz,septiembre,4398.0
2019,yucatan,abril,537.0
2019,yucatan,agosto,405.0
2019,yucatan,diciembre,388.0
2019,yucatan,enero,373.0
2019,yucatan,febrero,369.0
2019,yucatan,julio,584.0
2019,yucatan,junio,566.0
2019,yucatan,marzo,545.0
2019,yucatan,mayo,602.0
2019,yucatan,noviembre,456.0
2019,yucatan,octubre,444.0
2019,yucatan,septiembre,496.0
2019,zacatecas,abril,1136.0
2019,zacatecas,agosto,1166.0
2019,zacatecas,diciembre,1200.0
2019,zacatecas,enero,1110.0
2019,zacatecas,febrero,1077.0
2019,zacatecas,julio,1241.0
2019,zacatecas,junio,1214.0
2019,zacatecas,marzo,1093.0
2019,zacatecas,mayo,1266.0
2019,zacatecas,noviembre,1202.0
2019,zacatecas,octubre,1336.0
2019,zacatecas,septiembre,1253.0
2020,aguascalientes,abril,1455.0
2020,aguascalientes,agosto,1683.0
2020,aguascalientes,diciembre,1747.0
2020,aguascalientes,enero,2251.0
2020,aguascalientes,febrero,2179.0
2020,aguascalientes,julio,1894.0
2020,aguascalientes,junio,1945.0
2020,aguascalientes,marzo,2324.0
2020,aguascalientes,mayo,1590.0
2020,aguascalientes,noviembre,1552.0
2020,aguascalientes,octubre,1810.0
2020,aguascalientes,septiembre,1675.0
2020,baja california,abril,4146.0
2020,baja california,agosto,5319.0
2020,baja california,diciembre,5362.0
2020,baja california,enero,5942.0
2020,baja california,febrero,5593.0
2020,baja california,julio,5342.0
2020,baja california,junio,4766.0
2020,baja california,marzo,6006.0
2020,baja california,mayo,4372.0
2020,baja california,noviembre,5144.0
2020,baja california,octubre,5242.0
2020,baja california,septiembre,5046.0
2020,baja california sur,abril,594.0
2020,baja california sur,agosto,769.0
2020,baja california sur,diciembre,782.0
2020,baja california sur,enero,1050.0
2020,baja california sur,febrero,979.0
2020,baja california sur,julio,906.0
2020,baja california sur,junio,862.0
2020,baja california sur,marzo,1000.0
2020,baja california sur,mayo,608.0
2020,baja california sur,noviembre,830.0
2020,baja california sur,octubre,873.0
2020,baja california sur,septiembre,895.0
2020,campeche,abril,103.0
2020,campeche,agosto,116.0
2020,campeche,diciembre,129.0
2020,campeche,enero,149.0
2020,campeche,febrero,130.0
2020,campeche,julio,113.0
2020,campeche,junio,107.0
2020,campeche,marzo,132.0
2020,campeche,mayo,115.0
2020,campeche,noviembre,141.0
2020,campeche,octubre,129.0
2020,campeche,septiembre,114.0
2020,chiapas,abril,553.0
2020,chiapas,agosto,710.0
2020,chiapas,diciembre,661.0
2020,chiapas,enero,897.0
2020,chiapas,febrero,824.0
2020,chiapas,julio,704.0
2020,chiapas,junio,511.0
2020,chiapas,marzo,847.0
2020,chiapas,mayo,512.0
2020,chiapas,noviembre,698.0
2020,chiapas,octubre,706.0
2020,chiapas,septiembre,714.0
2020,chihuahua,abril,2942.0
2020,chihuahua,agosto,3572.0
2020,chihuahua,diciembre,3263.0
2020,chihuahua,enero,3414.0
2020,chihuahua,febrero,3297.0
2020,chihuahua,julio,3507.0
2020,chihuahua,junio,3441.0
2020,chihuahua,marzo,3414.0
2020,chihuahua,mayo,3028.0
2020,chihuahua,noviembre,2792.0
2020,chihuahua,octubre,3261.0
2020,chihuahua,septiembre,3313.0
2020,ciudad de mexico,abril,6741.0
2020,ciudad de mexico,agosto,9282.0
2020,ciudad de mexico,diciembre,8942.0
2020,ciudad de mexico,enero,11180.0
2020,ciudad de mexico,febrero,11426.0
2020,ciudad de mexico,julio,8926.0
2020,ciudad de mexico,junio,7516.0
2020,ciudad de mexico,marzo,11534.0
2020,ciudad de mexico,mayo,6519.0
2020,ciudad de mexico,noviembre,9604.0
2020,ciudad de mexico,octubre,10145.0
2020,ciudad de mexico,septiembre,9173.0
2020,coahuila,abril,1933.0
2020,coahuila,agosto,2386.0
2020,coahuila,diciembre,2183.0
2020,coahuila,enero,2710.0
2020,coahuila,febrero,2395.0
2020,coahuila,julio,2652.0
2020,coahuila,junio,2458.0
2020,coahuila,marzo,2415.0
2020,coahuila,mayo,1932.0
2020,coahuila,noviembre,2030.0
2020,coahuila,octubre,2471.0
2020,coahuila,septiembre,2316.0
2020,colima,abril,926.0
2020,colima,agosto,1023.0
2020,colima,diciembre,1224.0
2020,colima,enero,1243.0
2020,colima,febrero,1187.0
2020,colima,julio,1092.0
2020,colima,junio,1072.0
2020,colima,marzo,1168.0
2020,colima,mayo,943.0
2020,colima,noviembre,1220.0
2020,colima,octubre,1392.0
2020,colima,septiembre,1214.0
2020,durango,abril,982.0
2020,durango,agosto,1462.0
2020,durango,diciembre,1041.0
2020,durango,enero,1526.0
2020,durango,febrero,1625.0
2020,durango,julio,1384.0
2020,durango,junio,1183.0
2020,durango,marzo,1472.0
2020,durango,mayo,1087.0
2020,durango,noviembre,877.0
2020,durango,octubre,1445.0
2020,durango,septiembre,1406.0
2020,guanajuato,abril,5182.0
2020,guanajuato,agosto,6234.0
2020,guanajuato,diciembre,6671.0
2020,guanajuato,enero,7542.0
2020,guanajuato,febrero,6983.0
2020,guanajuato,julio,6111.0
2020,guanajuato,junio,5895.0
2020,guanajuato,marzo,7018.0
2020,guanajuato,mayo,5436.0
2020,guanajuato,noviembre,6179.0
2020,guanajuato,octubre,6729.0
2020,guanajuato,septiembre,6460.0
2020,guerrero,abril,894.0
2020,guerrero,agosto,1109.0
2020,guerrero,diciembre,1207.0
2020,guerrero,enero,1337.0
2020,guerrero,febrero,1269.0
2020,guerrero,julio,1045.0
2020,guerrero,junio,865.0
2020,guerrero,marzo,1190.0
2020,guerrero,mayo,820.0
2020,guerrero,noviembre,1248.0
2020,guerrero,octubre,1249.0
2020,guerrero,septiembre,1119.0
2020,hidalgo,abril,1666.0
2020,hidalgo,agosto,1927.0
2020,hidalgo,diciembre,1555.0
2020,hidalgo,enero,2551.0
2020,hidalgo,febrero,2409.0
2020,hidalgo,julio,1666.0
2020,hidalgo,junio,1454.0
2020,hidalgo,marzo,2512.0
2020,hidalgo,mayo,1382.0
2020,hidalgo,noviembre,2128.0
2020,hidalgo,octubre,2282.0
2020,hidalgo,septiembre,1973.0
2020,jalisco,abril,5281.0
2020,jalisco,agosto,6505.0
2020,jalisco,diciembre,6686.0
2020,jalisco,enero,7778.0
2020,jalisco,febrero,6894.0
2020,jalisco,julio,6558.0
2020,jalisco,junio,6310.0
2020,jalisco,marzo,6777.0
2020,jalisco,mayo,5741.0
2020,jalisco,noviembre,6003.0
2020,jalisco,octubre,6799.0
2020,jalisco,septiembre,6282.0
2020,mexico,abril,17187.0
2020,mexico,agosto,19021.0
2020,mexico,diciembre,17878.0
